isic_id,source_collection,label,color_cast_present,p_orig,p_noH,p_noS,p_noV,p_noHSV,dP_H,dP_S,dP_V,dP_HSV
ISIC_0066940,249,1,0,0.9400374293327332,0.5208383798599243,0.9210785031318665,0.928162693977356,0.537520706653595,-0.41919904947280884,-0.0189589262008667,-0.011874735355377197,-0.4025167226791382
ISIC_0053719,249,1,0,0.8736445307731628,0.8731400966644287,0.7996606230735779,0.5945520997047424,0.3280538022518158,-0.0005044341087341309,-0.07398390769958496,-0.2790924310684204,-0.545590728521347
ISIC_0054353,249,1,0,0.6415376663208008,0.1493438333272934,0.6187281012535095,0.6441587805747986,0.15211056172847748,-0.4921938329935074,-0.02280956506729126,0.0026211142539978027,-0.4894271045923233
ISIC_0059160,249,1,1,0.7653314471244812,0.46748828887939453,0.7159494161605835,0.7861258387565613,0.3929392099380493,-0.29784315824508667,-0.049382030963897705,0.020794391632080078,-0.3723922371864319
ISIC_0071035,249,1,1,0.6284869909286499,0.2937510311603546,0.6446769833564758,0.650952160358429,0.2872944176197052,-0.3347359597682953,0.016189992427825928,0.022465169429779053,-0.3411925733089447
ISIC_0067335,249,1,0,0.8373364210128784,0.17307820916175842,0.6898559927940369,0.6404014229774475,0.08450379967689514,-0.66425821185112,-0.14748042821884155,-0.1969349980354309,-0.7528326213359833
ISIC_0059785,249,1,1,0.4888828694820404,0.285051554441452,0.5129619836807251,0.44992029666900635,0.2658701241016388,-0.20383131504058838,0.024079114198684692,-0.03896257281303406,-0.2230127453804016
ISIC_0062762,249,1,0,0.8535770773887634,0.2622351348400116,0.8514958024024963,0.8564938902854919,0.2807249128818512,-0.5913419425487518,-0.00208127498626709,0.0029168128967285156,-0.5728521645069122
ISIC_0072104,249,1,1,0.8209137916564941,0.738848865032196,0.8446169495582581,0.8041287660598755,0.7377403378486633,-0.0820649266242981,0.023703157901763916,-0.016785025596618652,-0.08317345380783081
ISIC_0061279,249,1,0,0.8883146047592163,0.2472570836544037,0.8721346855163574,0.7961120009422302,0.24360527098178864,-0.6410575211048126,-0.016179919242858887,-0.09220260381698608,-0.6447093337774277
ISIC_0054563,249,1,1,0.4816340208053589,0.4137454628944397,0.4744929373264313,0.4936271011829376,0.3557392656803131,-0.06788855791091919,-0.007141083478927612,0.011993080377578735,-0.12589475512504578
ISIC_0059724,249,1,1,0.8880038261413574,0.6589965224266052,0.6988279819488525,0.8851885795593262,0.4884699583053589,-0.2290073037147522,-0.18917584419250488,-0.00281524658203125,-0.39953386783599854
ISIC_0054970,249,1,0,0.9633861780166626,0.384265273809433,0.9586887359619141,0.6233620643615723,0.5152158737182617,-0.5791209042072296,-0.004697442054748535,-0.34002411365509033,-0.4481703042984009
ISIC_0056972,249,1,0,0.6205049157142639,0.35787734389305115,0.5320114493370056,0.6831809282302856,0.4232899248600006,-0.26262757182121277,-0.0884934663772583,0.06267601251602173,-0.1972149908542633
ISIC_0072292,249,1,1,0.40017035603523254,0.4298434555530548,0.2799972593784332,0.23524922132492065,0.5247316360473633,0.029673099517822266,-0.12017309665679932,-0.1649211347103119,0.12456128001213074
ISIC_0063819,249,1,1,0.8599821925163269,0.8558266162872314,0.8525545597076416,0.8479599952697754,0.8840559720993042,-0.004155576229095459,-0.007427632808685303,-0.012022197246551514,0.024073779582977295
ISIC_0072382,249,1,1,0.7660890221595764,0.8049028515815735,0.763796329498291,0.7758746147155762,0.7785293459892273,0.03881382942199707,-0.0022926926612854004,0.009785592555999756,0.012440323829650879
ISIC_0066761,249,1,1,0.9377420544624329,0.9384896159172058,0.8747527599334717,0.932138204574585,0.5297767519950867,0.0007475614547729492,-0.06298929452896118,-0.0056038498878479,-0.4079653024673462
